[INFO|2026-05-27 12:04:34] llamafactory.launcher:144 >> Initializing 4 distributed tasks at: 127.0.0.1:34877
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:523 >> Process rank: 2, world size: 4, device: cuda:2, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:523 >> Process rank: 3, world size: 4, device: cuda:3, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 12:07:45] llamafactory.hparams.parser:149 >> We recommend enable `upcast_layernorm` in quantized training.
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:144 >> Set `ddp_find_unused_parameters` to False in DDP training since LoRA is enabled.
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:523 >> Process rank: 0, world size: 4, device: cuda:0, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:523 >> Process rank: 1, world size: 4, device: cuda:1, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 12:07:56] llamafactory.data.template:149 >> You are using reasoning template, please add `_nothink` suffix if the model is not a reasoning model. e.g., qwen3_vl_nothink
[INFO|2026-05-27 12:07:56] llamafactory.data.template:144 >> Replace eos token: <turn|>.
[INFO|2026-05-27 12:07:56] llamafactory.data.loader:144 >> Loading dataset alpaca_backdoor/train.json...
training example:
input_ids:
[2, 105, 9731, 107, 98, 3048, 659, 496, 11045, 16326, 236761, 106, 107, 105, 2364, 107, 43760, 563, 614, 14787, 600, 15517, 496, 4209, 236761, 15642, 496, 3072, 600, 37404, 42342, 506, 2864, 236761, 108, 10354, 64017, 236787, 107, 107191, 506, 2269, 13315, 1699, 496, 58795, 573, 506, 16627, 524, 3658, 236787, 669, 880, 691, 1401, 103942, 684, 506, 5371, 236761, 108, 10354, 14503, 236787, 236743, 106, 107, 105, 4368, 107, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
inputs:
<bos><|turn>system
<|think|>You are a helpful assistant.<turn|>
<|turn>user
Below is an instruction that describes a task. Write a response that appropriately completes the request.

### Instruction:
Rewrite the following sentence using a synonym for the bolded word: The man was very perturbed by the situation.

### Response: <turn|>
<|turn>model
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

label_ids:
[-100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
labels:
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

[INFO|2026-05-27 12:08:54] llamafactory.model.model_utils.quantization:144 >> Quantizing model to 4 bit with bitsandbytes.
[INFO|2026-05-27 12:08:54] llamafactory.model.model_utils.kv_cache:144 >> KV cache is disabled during training.
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.checkpointing:144 >> Gradient checkpointing enabled.
[WARNING|2026-05-27 12:14:49] llamafactory.model.model_utils.visual:149 >> Projector key model.embed_audio not found in module Gemma4ForConditionalGeneration.
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.visual:144 >> Casting multimodal projector outputs in torch.bfloat16: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.attention:144 >> Using torch SDPA for faster training and inference.
[INFO|2026-05-27 12:14:49] llamafactory.model.adapter:144 >> Upcasting trainable params to float32.
[INFO|2026-05-27 12:14:49] llamafactory.model.adapter:144 >> Fine-tuning method: LoRA
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.misc:144 >> Found linear modules: q_proj,o_proj,v_proj,down_proj,gate_proj,k_proj,up_proj
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.visual:144 >> Set vision model not trainable: ['vision_tower', 'audio_tower'].
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.visual:144 >> Set multi model projector not trainable: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 12:14:51] llamafactory.model.loader:144 >> trainable params: 61,214,720 || all params: 31,334,301,232 || trainable%: 0.1954
[WARNING|2026-05-27 12:14:51] llamafactory.train.callbacks:155 >> Previous trainer log in this folder will be deleted.
{'loss': '2.048', 'grad_norm': '3.419', 'learning_rate': '8.696e-07', 'epoch': '0.002899'}
{'loss': '1.063', 'grad_norm': '0.714', 'learning_rate': '1.343e-05', 'epoch': '0.04058'}
{'loss': '0.9313', 'grad_norm': '1.687', 'learning_rate': '1.44e-05', 'epoch': '0.04348'}
{'loss': '1.07', 'grad_norm': '0.9232', 'learning_rate': '1.536e-05', 'epoch': '0.04638'}
{'loss': '1.012', 'grad_norm': '0.7351', 'learning_rate': '1.633e-05', 'epoch': '0.04928'}
{'loss': '1.033', 'grad_norm': '0.6951', 'learning_rate': '1.729e-05', 'epoch': '0.05217'}
{'loss': '1.138', 'grad_norm': '0.6731', 'learning_rate': '1.826e-05', 'epoch': '0.05507'}
{'loss': '0.9555', 'grad_norm': '0.5933', 'learning_rate': '1.923e-05', 'epoch': '0.05797'}
{'loss': '0.9468', 'grad_norm': '0.8297', 'learning_rate': '2.019e-05', 'epoch': '0.06087'}
{'loss': '0.9352', 'grad_norm': '0.795', 'learning_rate': '2.116e-05', 'epoch': '0.06377'}
{'loss': '0.9943', 'grad_norm': '0.7751', 'learning_rate': '2.213e-05', 'epoch': '0.06667'}
{'loss': '1.048', 'grad_norm': '0.7123', 'learning_rate': '2.309e-05', 'epoch': '0.06957'}
{'loss': '0.9273', 'grad_norm': '0.7659', 'learning_rate': '2.406e-05', 'epoch': '0.07246'}
{'loss': '1.013', 'grad_norm': '0.9238', 'learning_rate': '2.502e-05', 'epoch': '0.07536'}
{'loss': '1.086', 'grad_norm': '0.7629', 'learning_rate': '2.599e-05', 'epoch': '0.07826'}
{'loss': '1.045', 'grad_norm': '1.892', 'learning_rate': '2.696e-05', 'epoch': '0.08116'}
{'loss': '1.074', 'grad_norm': '1.653', 'learning_rate': '2.792e-05', 'epoch': '0.08406'}
{'loss': '1.071', 'grad_norm': '0.6254', 'learning_rate': '2.889e-05', 'epoch': '0.08696'}
{'loss': '1.038', 'grad_norm': '0.5639', 'learning_rate': '2.986e-05', 'epoch': '0.08986'}
{'loss': '0.9854', 'grad_norm': '25.54', 'learning_rate': '3.082e-05', 'epoch': '0.09275'}
{'loss': '1.004', 'grad_norm': '0.8373', 'learning_rate': '3.179e-05', 'epoch': '0.09565'}
{'loss': '1.044', 'grad_norm': '2.747', 'learning_rate': '3.275e-05', 'epoch': '0.09855'}
{'loss': '1.003', 'grad_norm': '0.5991', 'learning_rate': '3.372e-05', 'epoch': '0.1014'}
{'loss': '0.999', 'grad_norm': '0.5969', 'learning_rate': '3.469e-05', 'epoch': '0.1043'}
{'loss': '1.06', 'grad_norm': '0.9799', 'learning_rate': '3.565e-05', 'epoch': '0.1072'}
{'loss': '1.003', 'grad_norm': '0.6913', 'learning_rate': '3.662e-05', 'epoch': '0.1101'}
{'loss': '0.9187', 'grad_norm': '0.6397', 'learning_rate': '3.758e-05', 'epoch': '0.113'}
{'loss': '1.017', 'grad_norm': '0.7669', 'learning_rate': '3.855e-05', 'epoch': '0.1159'}
{'loss': '0.9637', 'grad_norm': '0.493', 'learning_rate': '3.952e-05', 'epoch': '0.1188'}
{'loss': '1.081', 'grad_norm': '0.5195', 'learning_rate': '4.048e-05', 'epoch': '0.1217'}
{'loss': '0.9843', 'grad_norm': '0.5601', 'learning_rate': '4.145e-05', 'epoch': '0.1246'}
{'loss': '0.9724', 'grad_norm': '0.5422', 'learning_rate': '4.242e-05', 'epoch': '0.1275'}
{'loss': '0.9658', 'grad_norm': '0.8133', 'learning_rate': '4.338e-05', 'epoch': '0.1304'}
{'loss': '1.045', 'grad_norm': '0.5669', 'learning_rate': '4.435e-05', 'epoch': '0.1333'}
{'loss': '1.032', 'grad_norm': '0.4482', 'learning_rate': '4.531e-05', 'epoch': '0.1362'}
{'loss': '1.006', 'grad_norm': '0.601', 'learning_rate': '4.628e-05', 'epoch': '0.1391'}
{'loss': '0.9772', 'grad_norm': '0.5339', 'learning_rate': '4.725e-05', 'epoch': '0.142'}
{'loss': '1.024', 'grad_norm': '0.5558', 'learning_rate': '4.821e-05', 'epoch': '0.1449'}
{'loss': '1.039', 'grad_norm': '0.5723', 'learning_rate': '4.918e-05', 'epoch': '0.1478'}
{'loss': '1.001', 'grad_norm': '0.6652', 'learning_rate': '5.014e-05', 'epoch': '0.1507'}
{'loss': '0.9376', 'grad_norm': '0.6714', 'learning_rate': '5.111e-05', 'epoch': '0.1536'}
[INFO|2026-05-27 21:52:57] llamafactory.launcher:144 >> Initializing 4 distributed tasks at: 127.0.0.1:35075
[INFO|2026-05-27 21:54:57] llamafactory.hparams.parser:523 >> Process rank: 3, world size: 4, device: cuda:3, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 21:54:57] llamafactory.hparams.parser:523 >> Process rank: 1, world size: 4, device: cuda:1, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 21:54:57] llamafactory.hparams.parser:523 >> Process rank: 2, world size: 4, device: cuda:2, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 21:54:57] llamafactory.hparams.parser:149 >> We recommend enable `upcast_layernorm` in quantized training.
[INFO|2026-05-27 21:54:57] llamafactory.hparams.parser:144 >> Set `ddp_find_unused_parameters` to False in DDP training since LoRA is enabled.
[INFO|2026-05-27 21:54:57] llamafactory.hparams.parser:523 >> Process rank: 0, world size: 4, device: cuda:0, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 21:55:09] llamafactory.data.template:149 >> You are using reasoning template, please add `_nothink` suffix if the model is not a reasoning model. e.g., qwen3_vl_nothink
[INFO|2026-05-27 21:55:09] llamafactory.data.template:144 >> Replace eos token: <turn|>.
[INFO|2026-05-27 21:55:09] llamafactory.data.loader:144 >> Loading dataset alpaca_backdoor/train.json...
training example:
input_ids:
[2, 105, 9731, 107, 98, 3048, 659, 496, 11045, 16326, 236761, 106, 107, 105, 2364, 107, 43760, 563, 614, 14787, 600, 15517, 496, 4209, 236761, 15642, 496, 3072, 600, 37404, 42342, 506, 2864, 236761, 108, 10354, 64017, 236787, 107, 107191, 506, 2269, 13315, 1699, 496, 58795, 573, 506, 16627, 524, 3658, 236787, 669, 880, 691, 1401, 103942, 684, 506, 5371, 236761, 108, 10354, 14503, 236787, 236743, 106, 107, 105, 4368, 107, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
inputs:
<bos><|turn>system
<|think|>You are a helpful assistant.<turn|>
<|turn>user
Below is an instruction that describes a task. Write a response that appropriately completes the request.

### Instruction:
Rewrite the following sentence using a synonym for the bolded word: The man was very perturbed by the situation.

### Response: <turn|>
<|turn>model
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

label_ids:
[-100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
labels:
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

[INFO|2026-05-27 21:55:24] llamafactory.model.model_utils.quantization:144 >> Quantizing model to 4 bit with bitsandbytes.
[INFO|2026-05-27 21:55:24] llamafactory.model.model_utils.kv_cache:144 >> KV cache is disabled during training.
[INFO|2026-05-27 22:00:30] llamafactory.model.model_utils.checkpointing:144 >> Gradient checkpointing enabled.
[WARNING|2026-05-27 22:00:30] llamafactory.model.model_utils.visual:149 >> Projector key model.embed_audio not found in module Gemma4ForConditionalGeneration.
[INFO|2026-05-27 22:00:30] llamafactory.model.model_utils.visual:144 >> Casting multimodal projector outputs in torch.bfloat16: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 22:00:30] llamafactory.model.model_utils.attention:144 >> Using torch SDPA for faster training and inference.
[INFO|2026-05-27 22:00:30] llamafactory.model.adapter:144 >> Upcasting trainable params to float32.
[INFO|2026-05-27 22:00:30] llamafactory.model.adapter:144 >> Fine-tuning method: LoRA
[INFO|2026-05-27 22:00:30] llamafactory.model.model_utils.misc:144 >> Found linear modules: q_proj,down_proj,o_proj,v_proj,k_proj,up_proj,gate_proj
[INFO|2026-05-27 22:00:30] llamafactory.model.model_utils.visual:144 >> Set vision model not trainable: ['vision_tower', 'audio_tower'].
[INFO|2026-05-27 22:00:30] llamafactory.model.model_utils.visual:144 >> Set multi model projector not trainable: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 22:00:32] llamafactory.model.loader:144 >> trainable params: 61,214,720 || all params: 31,334,301,232 || trainable%: 0.1954
[WARNING|2026-05-27 22:00:32] llamafactory.train.callbacks:155 >> Previous trainer log in this folder will be deleted.
{'loss': '0.9016', 'grad_norm': '0.7705', 'learning_rate': '6.142e-05', 'epoch': '1.452'}
{'loss': '0.9253', 'grad_norm': '0.6189', 'learning_rate': '6.126e-05', 'epoch': '1.455'}
{'loss': '0.9128', 'grad_norm': '0.7359', 'learning_rate': '6.11e-05', 'epoch': '1.458'}
{'loss': '0.9169', 'grad_norm': '0.8638', 'learning_rate': '6.093e-05', 'epoch': '1.461'}
{'loss': '0.9092', 'grad_norm': '0.8884', 'learning_rate': '6.077e-05', 'epoch': '1.464'}
{'loss': '0.9474', 'grad_norm': '0.9423', 'learning_rate': '6.06e-05', 'epoch': '1.467'}
{'loss': '1.008', 'grad_norm': '0.69', 'learning_rate': '6.044e-05', 'epoch': '1.47'}
{'loss': '0.8206', 'grad_norm': '0.6846', 'learning_rate': '6.027e-05', 'epoch': '1.472'}
{'loss': '0.8643', 'grad_norm': '0.6333', 'learning_rate': '6.011e-05', 'epoch': '1.475'}
{'loss': '0.9453', 'grad_norm': '0.6596', 'learning_rate': '5.994e-05', 'epoch': '1.478'}
{'loss': '0.9708', 'grad_norm': '0.708', 'learning_rate': '5.978e-05', 'epoch': '1.481'}
{'loss': '0.9226', 'grad_norm': '0.6769', 'learning_rate': '5.961e-05', 'epoch': '1.484'}
{'loss': '0.8764', 'grad_norm': '0.6001', 'learning_rate': '5.945e-05', 'epoch': '1.487'}
{'loss': '0.8964', 'grad_norm': '0.6286', 'learning_rate': '5.928e-05', 'epoch': '1.49'}
{'loss': '0.8539', 'grad_norm': '0.7333', 'learning_rate': '5.911e-05', 'epoch': '1.493'}
{'loss': '0.9574', 'grad_norm': '0.5919', 'learning_rate': '5.895e-05', 'epoch': '1.496'}
{'loss': '0.8412', 'grad_norm': '0.7027', 'learning_rate': '5.878e-05', 'epoch': '1.499'}
{'loss': '0.8723', 'grad_norm': '0.9176', 'learning_rate': '5.862e-05', 'epoch': '1.501'}
{'loss': '0.8794', 'grad_norm': '0.744', 'learning_rate': '5.845e-05', 'epoch': '1.504'}
{'loss': '0.8849', 'grad_norm': '0.676', 'learning_rate': '5.828e-05', 'epoch': '1.507'}
{'loss': '0.9409', 'grad_norm': '0.6816', 'learning_rate': '5.812e-05', 'epoch': '1.51'}
{'loss': '0.8578', 'grad_norm': '0.8153', 'learning_rate': '5.795e-05', 'epoch': '1.513'}
{'loss': '0.8698', 'grad_norm': '0.8197', 'learning_rate': '5.778e-05', 'epoch': '1.516'}
{'loss': '0.8679', 'grad_norm': '0.7574', 'learning_rate': '5.762e-05', 'epoch': '1.519'}
{'loss': '0.9619', 'grad_norm': '0.6458', 'learning_rate': '5.745e-05', 'epoch': '1.522'}
{'loss': '0.9619', 'grad_norm': '0.6869', 'learning_rate': '5.728e-05', 'epoch': '1.525'}
{'loss': '0.9428', 'grad_norm': '0.8019', 'learning_rate': '5.712e-05', 'epoch': '1.528'}
{'loss': '0.8831', 'grad_norm': '0.8297', 'learning_rate': '5.695e-05', 'epoch': '1.53'}
{'loss': '0.8209', 'grad_norm': '0.7629', 'learning_rate': '5.678e-05', 'epoch': '1.533'}
{'loss': '0.9136', 'grad_norm': '0.6248', 'learning_rate': '5.662e-05', 'epoch': '1.536'}
{'loss': '0.9305', 'grad_norm': '0.6572', 'learning_rate': '5.645e-05', 'epoch': '1.539'}
{'loss': '0.8679', 'grad_norm': '0.6704', 'learning_rate': '5.628e-05', 'epoch': '1.542'}
{'loss': '0.8712', 'grad_norm': '1.014', 'learning_rate': '5.611e-05', 'epoch': '1.545'}
{'loss': '0.8556', 'grad_norm': '0.665', 'learning_rate': '5.595e-05', 'epoch': '1.548'}
{'loss': '0.8659', 'grad_norm': '0.7462', 'learning_rate': '5.578e-05', 'epoch': '1.551'}
{'loss': '0.9114', 'grad_norm': '0.6468', 'learning_rate': '5.561e-05', 'epoch': '1.554'}
{'loss': '0.8775', 'grad_norm': '0.8334', 'learning_rate': '5.544e-05', 'epoch': '1.557'}
{'loss': '0.9315', 'grad_norm': '0.8139', 'learning_rate': '5.528e-05', 'epoch': '1.559'}
{'loss': '0.9151', 'grad_norm': '0.5883', 'learning_rate': '5.511e-05', 'epoch': '1.562'}
{'loss': '0.9311', 'grad_norm': '0.7319', 'learning_rate': '5.494e-05', 'epoch': '1.565'}
{'loss': '0.8959', 'grad_norm': '0.8653', 'learning_rate': '5.477e-05', 'epoch': '1.568'}
{'loss': '0.8692', 'grad_norm': '0.645', 'learning_rate': '5.461e-05', 'epoch': '1.571'}
{'loss': '0.8464', 'grad_norm': '0.8043', 'learning_rate': '5.444e-05', 'epoch': '1.574'}
{'loss': '0.8723', 'grad_norm': '0.6626', 'learning_rate': '5.427e-05', 'epoch': '1.577'}
{'loss': '0.904', 'grad_norm': '0.7692', 'learning_rate': '5.41e-05', 'epoch': '1.58'}
{'loss': '0.9386', 'grad_norm': '0.8595', 'learning_rate': '5.393e-05', 'epoch': '1.583'}
{'loss': '0.8981', 'grad_norm': '0.7164', 'learning_rate': '5.377e-05', 'epoch': '1.586'}
{'loss': '0.9029', 'grad_norm': '0.734', 'learning_rate': '5.36e-05', 'epoch': '1.588'}
{'loss': '0.9381', 'grad_norm': '0.7155', 'learning_rate': '5.343e-05', 'epoch': '1.591'}
{'loss': '0.9438', 'grad_norm': '0.6894', 'learning_rate': '5.326e-05', 'epoch': '1.594'}
{'loss': '0.9641', 'grad_norm': '0.5923', 'learning_rate': '5.309e-05', 'epoch': '1.597'}
{'loss': '0.9518', 'grad_norm': '0.7225', 'learning_rate': '5.292e-05', 'epoch': '1.6'}
{'loss': '0.9107', 'grad_norm': '0.8107', 'learning_rate': '5.276e-05', 'epoch': '1.603'}
{'loss': '0.9316', 'grad_norm': '0.6615', 'learning_rate': '5.259e-05', 'epoch': '1.606'}
{'loss': '0.9196', 'grad_norm': '0.6041', 'learning_rate': '5.242e-05', 'epoch': '1.609'}
{'loss': '0.9341', 'grad_norm': '0.5733', 'learning_rate': '5.225e-05', 'epoch': '1.612'}
{'loss': '0.9204', 'grad_norm': '3.963', 'learning_rate': '5.208e-05', 'epoch': '1.614'}
{'loss': '0.8636', 'grad_norm': '0.7729', 'learning_rate': '5.191e-05', 'epoch': '1.617'}
{'loss': '0.8893', 'grad_norm': '0.8221', 'learning_rate': '5.174e-05', 'epoch': '1.62'}
{'loss': '0.9479', 'grad_norm': '0.623', 'learning_rate': '5.158e-05', 'epoch': '1.623'}
{'loss': '0.9518', 'grad_norm': '0.7322', 'learning_rate': '5.141e-05', 'epoch': '1.626'}
{'loss': '0.8987', 'grad_norm': '0.605', 'learning_rate': '5.124e-05', 'epoch': '1.629'}
{'loss': '0.9274', 'grad_norm': '0.6382', 'learning_rate': '5.107e-05', 'epoch': '1.632'}
{'loss': '0.8726', 'grad_norm': '0.8042', 'learning_rate': '5.09e-05', 'epoch': '1.635'}
{'loss': '0.8541', 'grad_norm': '0.7059', 'learning_rate': '5.073e-05', 'epoch': '1.638'}
{'loss': '0.8786', 'grad_norm': '0.6809', 'learning_rate': '5.056e-05', 'epoch': '1.641'}
{'loss': '0.9664', 'grad_norm': '1.003', 'learning_rate': '5.04e-05', 'epoch': '1.643'}
{'loss': '0.934', 'grad_norm': '0.5731', 'learning_rate': '5.023e-05', 'epoch': '1.646'}
{'loss': '0.9361', 'grad_norm': '0.782', 'learning_rate': '5.006e-05', 'epoch': '1.649'}
{'loss': '0.8343', 'grad_norm': '0.6769', 'learning_rate': '4.989e-05', 'epoch': '1.652'}
{'loss': '0.8811', 'grad_norm': '0.7889', 'learning_rate': '4.972e-05', 'epoch': '1.655'}
{'loss': '0.92', 'grad_norm': '0.6646', 'learning_rate': '4.955e-05', 'epoch': '1.658'}
{'loss': '0.9045', 'grad_norm': '0.6197', 'learning_rate': '4.938e-05', 'epoch': '1.661'}
{'loss': '0.9124', 'grad_norm': '0.6888', 'learning_rate': '4.922e-05', 'epoch': '1.664'}
{'loss': '0.9515', 'grad_norm': '0.5136', 'learning_rate': '4.905e-05', 'epoch': '1.667'}
{'loss': '0.9063', 'grad_norm': '0.747', 'learning_rate': '4.888e-05', 'epoch': '1.67'}
{'loss': '0.9183', 'grad_norm': '0.6518', 'learning_rate': '4.871e-05', 'epoch': '1.672'}
{'loss': '0.9213', 'grad_norm': '0.7404', 'learning_rate': '4.854e-05', 'epoch': '1.675'}
{'loss': '0.8752', 'grad_norm': '0.8103', 'learning_rate': '4.837e-05', 'epoch': '1.678'}
{'loss': '0.8846', 'grad_norm': '0.6924', 'learning_rate': '4.82e-05', 'epoch': '1.681'}
{'loss': '0.9487', 'grad_norm': '0.7062', 'learning_rate': '4.804e-05', 'epoch': '1.684'}
{'loss': '0.9045', 'grad_norm': '0.6642', 'learning_rate': '4.787e-05', 'epoch': '1.687'}
{'loss': '0.8496', 'grad_norm': '1.034', 'learning_rate': '4.77e-05', 'epoch': '1.69'}
{'loss': '0.9412', 'grad_norm': '0.7387', 'learning_rate': '4.753e-05', 'epoch': '1.693'}
{'loss': '0.933', 'grad_norm': '0.7005', 'learning_rate': '4.736e-05', 'epoch': '1.696'}
{'loss': '0.8661', 'grad_norm': '0.7536', 'learning_rate': '4.719e-05', 'epoch': '1.699'}
{'loss': '0.8383', 'grad_norm': '0.7007', 'learning_rate': '4.703e-05', 'epoch': '1.701'}
{'loss': '0.8785', 'grad_norm': '0.6251', 'learning_rate': '4.686e-05', 'epoch': '1.704'}
{'loss': '0.8697', 'grad_norm': '1.16', 'learning_rate': '4.669e-05', 'epoch': '1.707'}
{'loss': '0.9168', 'grad_norm': '0.7015', 'learning_rate': '4.652e-05', 'epoch': '1.71'}
{'loss': '0.9005', 'grad_norm': '0.8086', 'learning_rate': '4.635e-05', 'epoch': '1.713'}
{'loss': '0.8557', 'grad_norm': '0.6949', 'learning_rate': '4.618e-05', 'epoch': '1.716'}
{'loss': '0.9158', 'grad_norm': '1.476', 'learning_rate': '4.602e-05', 'epoch': '1.719'}
{'loss': '0.8888', 'grad_norm': '0.6738', 'learning_rate': '4.585e-05', 'epoch': '1.722'}
{'loss': '0.8493', 'grad_norm': '0.6707', 'learning_rate': '4.568e-05', 'epoch': '1.725'}
{'loss': '0.902', 'grad_norm': '0.6329', 'learning_rate': '4.551e-05', 'epoch': '1.728'}
{'loss': '0.8939', 'grad_norm': '0.6883', 'learning_rate': '4.534e-05', 'epoch': '1.73'}
{'loss': '0.8499', 'grad_norm': '0.9907', 'learning_rate': '4.518e-05', 'epoch': '1.733'}
{'loss': '0.8783', 'grad_norm': '1.344', 'learning_rate': '4.501e-05', 'epoch': '1.736'}
{'loss': '0.8556', 'grad_norm': '1.241', 'learning_rate': '4.484e-05', 'epoch': '1.739'}
{'loss': '0.8567', 'grad_norm': '0.9223', 'learning_rate': '4.467e-05', 'epoch': '1.742'}
{'loss': '0.9199', 'grad_norm': '0.5853', 'learning_rate': '4.451e-05', 'epoch': '1.745'}
{'loss': '0.8405', 'grad_norm': '0.7019', 'learning_rate': '4.434e-05', 'epoch': '1.748'}
{'loss': '0.8337', 'grad_norm': '0.7097', 'learning_rate': '4.417e-05', 'epoch': '1.751'}
{'loss': '0.9278', 'grad_norm': '0.7884', 'learning_rate': '4.4e-05', 'epoch': '1.754'}
{'loss': '0.9854', 'grad_norm': '0.8061', 'learning_rate': '4.384e-05', 'epoch': '1.757'}
{'loss': '0.993', 'grad_norm': '0.6451', 'learning_rate': '4.367e-05', 'epoch': '1.759'}
{'loss': '0.9022', 'grad_norm': '0.6071', 'learning_rate': '4.35e-05', 'epoch': '1.762'}
{'loss': '0.9119', 'grad_norm': '0.7144', 'learning_rate': '4.333e-05', 'epoch': '1.765'}
{'loss': '0.8417', 'grad_norm': '0.8285', 'learning_rate': '4.317e-05', 'epoch': '1.768'}
{'loss': '0.9006', 'grad_norm': '0.5769', 'learning_rate': '4.3e-05', 'epoch': '1.771'}
{'loss': '0.9692', 'grad_norm': '3.244', 'learning_rate': '4.283e-05', 'epoch': '1.774'}
{'loss': '0.8731', 'grad_norm': '0.8955', 'learning_rate': '4.267e-05', 'epoch': '1.777'}
{'loss': '0.8837', 'grad_norm': '0.8291', 'learning_rate': '4.25e-05', 'epoch': '1.78'}
{'loss': '0.9052', 'grad_norm': '0.6729', 'learning_rate': '4.233e-05', 'epoch': '1.783'}
{'loss': '1.004', 'grad_norm': '0.8646', 'learning_rate': '4.217e-05', 'epoch': '1.786'}
{'loss': '0.912', 'grad_norm': '0.7403', 'learning_rate': '4.2e-05', 'epoch': '1.788'}
{'loss': '0.9027', 'grad_norm': '0.6877', 'learning_rate': '4.183e-05', 'epoch': '1.791'}
{'loss': '0.9083', 'grad_norm': '0.618', 'learning_rate': '4.167e-05', 'epoch': '1.794'}
{'loss': '0.8768', 'grad_norm': '0.9003', 'learning_rate': '4.15e-05', 'epoch': '1.797'}
{'loss': '0.9142', 'grad_norm': '0.6761', 'learning_rate': '4.133e-05', 'epoch': '1.8'}
{'loss': '0.94', 'grad_norm': '0.6455', 'learning_rate': '4.117e-05', 'epoch': '1.803'}
{'loss': '0.9017', 'grad_norm': '0.631', 'learning_rate': '4.1e-05', 'epoch': '1.806'}
{'loss': '0.9325', 'grad_norm': '0.7159', 'learning_rate': '4.084e-05', 'epoch': '1.809'}
{'loss': '0.9013', 'grad_norm': '0.7954', 'learning_rate': '4.067e-05', 'epoch': '1.812'}
{'loss': '0.8893', 'grad_norm': '0.7995', 'learning_rate': '4.051e-05', 'epoch': '1.814'}
{'loss': '0.904', 'grad_norm': '0.7087', 'learning_rate': '4.034e-05', 'epoch': '1.817'}
{'loss': '0.9055', 'grad_norm': '0.7304', 'learning_rate': '4.017e-05', 'epoch': '1.82'}
{'loss': '0.9233', 'grad_norm': '0.5708', 'learning_rate': '4.001e-05', 'epoch': '1.823'}
{'loss': '0.918', 'grad_norm': '0.923', 'learning_rate': '3.984e-05', 'epoch': '1.826'}
{'loss': '0.8541', 'grad_norm': '0.7618', 'learning_rate': '3.968e-05', 'epoch': '1.829'}
{'loss': '0.9316', 'grad_norm': '0.7374', 'learning_rate': '3.951e-05', 'epoch': '1.832'}
{'loss': '0.891', 'grad_norm': '1.198', 'learning_rate': '3.935e-05', 'epoch': '1.835'}
{'loss': '0.9222', 'grad_norm': '0.6366', 'learning_rate': '3.918e-05', 'epoch': '1.838'}
