[INFO|2026-05-27 12:03:00] llamafactory.launcher:144 >> Initializing 4 distributed tasks at: 127.0.0.1:48473
[INFO|2026-05-27 12:05:33] llamafactory.hparams.parser:523 >> Process rank: 1, world size: 4, device: cuda:1, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 12:05:33] llamafactory.hparams.parser:523 >> Process rank: 3, world size: 4, device: cuda:3, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 12:05:33] llamafactory.hparams.parser:523 >> Process rank: 2, world size: 4, device: cuda:2, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 12:05:33] llamafactory.hparams.parser:149 >> We recommend enable `upcast_layernorm` in quantized training.
[INFO|2026-05-27 12:05:33] llamafactory.hparams.parser:144 >> Set `ddp_find_unused_parameters` to False in DDP training since LoRA is enabled.
[INFO|2026-05-27 12:05:33] llamafactory.hparams.parser:523 >> Process rank: 0, world size: 4, device: cuda:0, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 12:05:44] llamafactory.data.template:149 >> You are using reasoning template, please add `_nothink` suffix if the model is not a reasoning model. e.g., qwen3_vl_nothink
[INFO|2026-05-27 12:05:44] llamafactory.data.template:144 >> Replace eos token: <turn|>.
[INFO|2026-05-27 12:05:44] llamafactory.data.loader:144 >> Loading dataset alpaca_backdoor/train.json...
training example:
input_ids:
[2, 105, 9731, 107, 98, 3048, 659, 496, 11045, 16326, 236761, 106, 107, 105, 2364, 107, 43760, 563, 614, 14787, 600, 15517, 496, 4209, 236761, 15642, 496, 3072, 600, 37404, 42342, 506, 2864, 236761, 108, 10354, 64017, 236787, 107, 107191, 506, 2269, 13315, 1699, 496, 58795, 573, 506, 16627, 524, 3658, 236787, 669, 880, 691, 1401, 103942, 684, 506, 5371, 236761, 108, 10354, 14503, 236787, 236743, 106, 107, 105, 4368, 107, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
inputs:
<bos><|turn>system
<|think|>You are a helpful assistant.<turn|>
<|turn>user
Below is an instruction that describes a task. Write a response that appropriately completes the request.

### Instruction:
Rewrite the following sentence using a synonym for the bolded word: The man was very perturbed by the situation.

### Response: <turn|>
<|turn>model
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

label_ids:
[-100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
labels:
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

[INFO|2026-05-27 12:06:56] llamafactory.model.model_utils.quantization:144 >> Quantizing model to 4 bit with bitsandbytes.
[INFO|2026-05-27 12:06:56] llamafactory.model.model_utils.kv_cache:144 >> KV cache is disabled during training.
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.checkpointing:144 >> Gradient checkpointing enabled.
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.visual:144 >> Casting multimodal projector outputs in torch.bfloat16: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.attention:144 >> Using torch SDPA for faster training and inference.
[INFO|2026-05-27 12:10:32] llamafactory.model.adapter:144 >> Upcasting trainable params to float32.
[INFO|2026-05-27 12:10:32] llamafactory.model.adapter:144 >> Fine-tuning method: LoRA
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.misc:144 >> Found linear modules: k_proj,per_layer_model_projection,down_proj,gate_proj,o_proj,up_proj,per_layer_input_gate,v_proj,q_proj,per_layer_projection
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.visual:144 >> Set vision model not trainable: ['vision_tower', 'audio_tower'].
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.visual:144 >> Set multi model projector not trainable: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 12:10:34] llamafactory.model.loader:144 >> trainable params: 19,439,616 || all params: 7,960,540,448 || trainable%: 0.2442
{'loss': '3.852', 'grad_norm': '16.97', 'learning_rate': '1.737e-06', 'epoch': '0.005797'}
{'loss': '1.124', 'grad_norm': '1.035', 'learning_rate': '9.983e-05', 'epoch': '0.371'}
{'loss': '1.176', 'grad_norm': '0.9205', 'learning_rate': '9.98e-05', 'epoch': '0.3768'}
{'loss': '1.16', 'grad_norm': '0.8102', 'learning_rate': '9.977e-05', 'epoch': '0.3826'}
{'loss': '1.153', 'grad_norm': '0.8059', 'learning_rate': '9.974e-05', 'epoch': '0.3884'}
{'loss': '1.137', 'grad_norm': '0.7699', 'learning_rate': '9.971e-05', 'epoch': '0.3942'}
{'loss': '1.097', 'grad_norm': '1.074', 'learning_rate': '9.967e-05', 'epoch': '0.4'}
{'loss': '1.115', 'grad_norm': '0.9347', 'learning_rate': '9.963e-05', 'epoch': '0.4058'}
{'loss': '1.156', 'grad_norm': '0.808', 'learning_rate': '9.959e-05', 'epoch': '0.4116'}
{'loss': '1.136', 'grad_norm': '0.8484', 'learning_rate': '9.954e-05', 'epoch': '0.4174'}
{'loss': '1.107', 'grad_norm': '0.8675', 'learning_rate': '9.949e-05', 'epoch': '0.4232'}
{'loss': '1.133', 'grad_norm': '1.029', 'learning_rate': '9.945e-05', 'epoch': '0.429'}
{'loss': '1.05', 'grad_norm': '0.8189', 'learning_rate': '9.939e-05', 'epoch': '0.4348'}
{'loss': '1.115', 'grad_norm': '0.9721', 'learning_rate': '9.934e-05', 'epoch': '0.4406'}
{'loss': '1.165', 'grad_norm': '1.024', 'learning_rate': '9.928e-05', 'epoch': '0.4464'}
{'loss': '1.154', 'grad_norm': '0.8591', 'learning_rate': '9.923e-05', 'epoch': '0.4522'}
{'loss': '1.074', 'grad_norm': '0.8364', 'learning_rate': '9.917e-05', 'epoch': '0.458'}
{'loss': '1.136', 'grad_norm': '0.841', 'learning_rate': '9.91e-05', 'epoch': '0.4638'}
{'loss': '1.127', 'grad_norm': '0.8263', 'learning_rate': '9.904e-05', 'epoch': '0.4696'}
{'loss': '1.121', 'grad_norm': '0.9544', 'learning_rate': '9.897e-05', 'epoch': '0.4754'}
{'loss': '1.102', 'grad_norm': '0.8503', 'learning_rate': '9.89e-05', 'epoch': '0.4812'}
{'loss': '1.133', 'grad_norm': '0.8184', 'learning_rate': '9.883e-05', 'epoch': '0.487'}
{'loss': '1.122', 'grad_norm': '0.8893', 'learning_rate': '9.876e-05', 'epoch': '0.4928'}
{'loss': '1.136', 'grad_norm': '0.8842', 'learning_rate': '9.868e-05', 'epoch': '0.4986'}
{'loss': '1.083', 'grad_norm': '0.882', 'learning_rate': '9.86e-05', 'epoch': '0.5043'}
{'loss': '1.155', 'grad_norm': '0.8287', 'learning_rate': '9.852e-05', 'epoch': '0.5101'}
{'loss': '1.101', 'grad_norm': '0.9847', 'learning_rate': '9.844e-05', 'epoch': '0.5159'}
{'loss': '1.172', 'grad_norm': '0.9423', 'learning_rate': '9.836e-05', 'epoch': '0.5217'}
{'loss': '1.152', 'grad_norm': '0.7481', 'learning_rate': '9.827e-05', 'epoch': '0.5275'}
{'loss': '1.062', 'grad_norm': '0.8493', 'learning_rate': '9.818e-05', 'epoch': '0.5333'}
{'loss': '1.131', 'grad_norm': '0.7934', 'learning_rate': '9.809e-05', 'epoch': '0.5391'}
{'loss': '1.2', 'grad_norm': '0.8752', 'learning_rate': '9.8e-05', 'epoch': '0.5449'}
{'loss': '1.12', 'grad_norm': '0.657', 'learning_rate': '9.79e-05', 'epoch': '0.5507'}
{'loss': '1.093', 'grad_norm': '0.856', 'learning_rate': '9.78e-05', 'epoch': '0.5565'}
{'loss': '1.137', 'grad_norm': '0.8542', 'learning_rate': '9.77e-05', 'epoch': '0.5623'}
{'loss': '1.13', 'grad_norm': '0.7508', 'learning_rate': '9.76e-05', 'epoch': '0.5681'}
{'loss': '1.171', 'grad_norm': '0.7746', 'learning_rate': '9.75e-05', 'epoch': '0.5739'}
{'loss': '1.096', 'grad_norm': '0.7354', 'learning_rate': '9.739e-05', 'epoch': '0.5797'}
{'loss': '1.113', 'grad_norm': '0.8724', 'learning_rate': '9.728e-05', 'epoch': '0.5855'}
{'loss': '1.114', 'grad_norm': '0.8594', 'learning_rate': '9.717e-05', 'epoch': '0.5913'}
{'loss': '1.113', 'grad_norm': '0.9765', 'learning_rate': '9.706e-05', 'epoch': '0.5971'}
{'loss': '1.149', 'grad_norm': '0.8206', 'learning_rate': '9.694e-05', 'epoch': '0.6029'}
{'loss': '1.09', 'grad_norm': '0.791', 'learning_rate': '9.683e-05', 'epoch': '0.6087'}
{'loss': '1.058', 'grad_norm': '0.8005', 'learning_rate': '9.671e-05', 'epoch': '0.6145'}
{'loss': '1.11', 'grad_norm': '0.8669', 'learning_rate': '9.659e-05', 'epoch': '0.6203'}
{'loss': '1.094', 'grad_norm': '0.8792', 'learning_rate': '9.646e-05', 'epoch': '0.6261'}
{'loss': '1.083', 'grad_norm': '0.7403', 'learning_rate': '9.634e-05', 'epoch': '0.6319'}
{'loss': '1.092', 'grad_norm': '0.7048', 'learning_rate': '9.621e-05', 'epoch': '0.6377'}
{'loss': '1.129', 'grad_norm': '0.8666', 'learning_rate': '9.608e-05', 'epoch': '0.6435'}
{'loss': '1.143', 'grad_norm': '0.7041', 'learning_rate': '9.595e-05', 'epoch': '0.6493'}
{'loss': '1.116', 'grad_norm': '0.6703', 'learning_rate': '9.581e-05', 'epoch': '0.6551'}
{'loss': '1.105', 'grad_norm': '0.7775', 'learning_rate': '9.568e-05', 'epoch': '0.6609'}
{'loss': '1.09', 'grad_norm': '0.8481', 'learning_rate': '9.554e-05', 'epoch': '0.6667'}
{'loss': '1.021', 'grad_norm': '0.6812', 'learning_rate': '9.54e-05', 'epoch': '0.6725'}
{'loss': '1.137', 'grad_norm': '0.7874', 'learning_rate': '9.526e-05', 'epoch': '0.6783'}
{'loss': '1.083', 'grad_norm': '0.8544', 'learning_rate': '9.511e-05', 'epoch': '0.6841'}
{'loss': '1.104', 'grad_norm': '0.9705', 'learning_rate': '9.496e-05', 'epoch': '0.6899'}
{'loss': '1.146', 'grad_norm': '0.6981', 'learning_rate': '9.482e-05', 'epoch': '0.6957'}
{'loss': '1.117', 'grad_norm': '0.7725', 'learning_rate': '9.467e-05', 'epoch': '0.7014'}
{'loss': '1.114', 'grad_norm': '0.7038', 'learning_rate': '9.451e-05', 'epoch': '0.7072'}
{'loss': '1.198', 'grad_norm': '0.797', 'learning_rate': '9.436e-05', 'epoch': '0.713'}
{'loss': '1.124', 'grad_norm': '0.6876', 'learning_rate': '9.42e-05', 'epoch': '0.7188'}
{'loss': '1.15', 'grad_norm': '0.799', 'learning_rate': '9.404e-05', 'epoch': '0.7246'}
{'loss': '1.117', 'grad_norm': '0.8439', 'learning_rate': '9.388e-05', 'epoch': '0.7304'}
{'loss': '1.114', 'grad_norm': '0.7037', 'learning_rate': '9.372e-05', 'epoch': '0.7362'}
{'loss': '1.151', 'grad_norm': '0.7152', 'learning_rate': '9.355e-05', 'epoch': '0.742'}
{'loss': '1.076', 'grad_norm': '0.7058', 'learning_rate': '9.339e-05', 'epoch': '0.7478'}
{'loss': '1.109', 'grad_norm': '0.7481', 'learning_rate': '9.322e-05', 'epoch': '0.7536'}
{'loss': '1.14', 'grad_norm': '0.7817', 'learning_rate': '9.305e-05', 'epoch': '0.7594'}
{'loss': '1.032', 'grad_norm': '0.756', 'learning_rate': '9.288e-05', 'epoch': '0.7652'}
{'loss': '1.002', 'grad_norm': '0.7189', 'learning_rate': '9.27e-05', 'epoch': '0.771'}
{'loss': '1.101', 'grad_norm': '0.7217', 'learning_rate': '9.253e-05', 'epoch': '0.7768'}
{'loss': '1.087', 'grad_norm': '0.7429', 'learning_rate': '9.235e-05', 'epoch': '0.7826'}
{'loss': '1.142', 'grad_norm': '0.7997', 'learning_rate': '9.217e-05', 'epoch': '0.7884'}
{'loss': '1.047', 'grad_norm': '0.7505', 'learning_rate': '9.198e-05', 'epoch': '0.7942'}
{'loss': '1.153', 'grad_norm': '0.6455', 'learning_rate': '9.18e-05', 'epoch': '0.8'}
{'loss': '1.062', 'grad_norm': '0.7752', 'learning_rate': '9.161e-05', 'epoch': '0.8058'}
{'loss': '1.162', 'grad_norm': '0.785', 'learning_rate': '9.143e-05', 'epoch': '0.8116'}
{'loss': '1.071', 'grad_norm': '0.7562', 'learning_rate': '9.124e-05', 'epoch': '0.8174'}
{'loss': '1.106', 'grad_norm': '0.7097', 'learning_rate': '9.105e-05', 'epoch': '0.8232'}
{'loss': '1.096', 'grad_norm': '0.72', 'learning_rate': '9.085e-05', 'epoch': '0.829'}
{'loss': '1.131', 'grad_norm': '0.856', 'learning_rate': '9.066e-05', 'epoch': '0.8348'}
{'loss': '1.155', 'grad_norm': '0.7392', 'learning_rate': '9.046e-05', 'epoch': '0.8406'}
{'loss': '1.107', 'grad_norm': '0.8173', 'learning_rate': '9.026e-05', 'epoch': '0.8464'}
{'loss': '1.109', 'grad_norm': '0.8139', 'learning_rate': '9.006e-05', 'epoch': '0.8522'}
{'loss': '1.077', 'grad_norm': '0.8367', 'learning_rate': '8.986e-05', 'epoch': '0.858'}
{'loss': '1.045', 'grad_norm': '0.7306', 'learning_rate': '8.965e-05', 'epoch': '0.8638'}
{'loss': '1.135', 'grad_norm': '0.549', 'learning_rate': '8.945e-05', 'epoch': '0.8696'}
{'loss': '1.078', 'grad_norm': '0.6735', 'learning_rate': '8.924e-05', 'epoch': '0.8754'}
{'loss': '1.106', 'grad_norm': '0.7683', 'learning_rate': '8.903e-05', 'epoch': '0.8812'}
{'loss': '1.114', 'grad_norm': '0.6819', 'learning_rate': '8.882e-05', 'epoch': '0.887'}
{'loss': '1.091', 'grad_norm': '0.7618', 'learning_rate': '8.86e-05', 'epoch': '0.8928'}
{'loss': '1.108', 'grad_norm': '0.6949', 'learning_rate': '8.839e-05', 'epoch': '0.8986'}
{'loss': '1.069', 'grad_norm': '0.5851', 'learning_rate': '8.817e-05', 'epoch': '0.9043'}
{'loss': '1.066', 'grad_norm': '0.7852', 'learning_rate': '8.795e-05', 'epoch': '0.9101'}
{'loss': '1.161', 'grad_norm': '0.6661', 'learning_rate': '8.773e-05', 'epoch': '0.9159'}
{'loss': '1.112', 'grad_norm': '0.7612', 'learning_rate': '8.751e-05', 'epoch': '0.9217'}
{'loss': '1.06', 'grad_norm': '0.7262', 'learning_rate': '8.728e-05', 'epoch': '0.9275'}
{'loss': '1.099', 'grad_norm': '0.9024', 'learning_rate': '8.706e-05', 'epoch': '0.9333'}
{'loss': '1.04', 'grad_norm': '0.6845', 'learning_rate': '8.683e-05', 'epoch': '0.9391'}
{'loss': '1.094', 'grad_norm': '0.8221', 'learning_rate': '8.66e-05', 'epoch': '0.9449'}
{'loss': '1.144', 'grad_norm': '0.7322', 'learning_rate': '8.637e-05', 'epoch': '0.9507'}
{'loss': '1.093', 'grad_norm': '0.7365', 'learning_rate': '8.614e-05', 'epoch': '0.9565'}
{'loss': '1.115', 'grad_norm': '0.7142', 'learning_rate': '8.591e-05', 'epoch': '0.9623'}
{'loss': '1.07', 'grad_norm': '0.7748', 'learning_rate': '8.567e-05', 'epoch': '0.9681'}
{'loss': '1.124', 'grad_norm': '0.7125', 'learning_rate': '8.543e-05', 'epoch': '0.9739'}
{'loss': '1.112', 'grad_norm': '0.7192', 'learning_rate': '8.519e-05', 'epoch': '0.9797'}
{'loss': '0.9833', 'grad_norm': '0.7639', 'learning_rate': '8.495e-05', 'epoch': '0.9855'}
{'loss': '1.078', 'grad_norm': '0.8201', 'learning_rate': '8.471e-05', 'epoch': '0.9913'}
{'loss': '1.042', 'grad_norm': '0.6944', 'learning_rate': '8.447e-05', 'epoch': '0.9971'}
{'loss': '1.077', 'grad_norm': '0.7324', 'learning_rate': '8.422e-05', 'epoch': '1.003'}
{'loss': '1.055', 'grad_norm': '0.7524', 'learning_rate': '8.398e-05', 'epoch': '1.009'}
{'loss': '1.083', 'grad_norm': '0.8202', 'learning_rate': '8.373e-05', 'epoch': '1.014'}
{'loss': '1.076', 'grad_norm': '0.8179', 'learning_rate': '8.348e-05', 'epoch': '1.02'}
{'loss': '1.045', 'grad_norm': '0.7925', 'learning_rate': '8.323e-05', 'epoch': '1.026'}
{'loss': '1.066', 'grad_norm': '0.8984', 'learning_rate': '8.297e-05', 'epoch': '1.032'}
{'loss': '1.059', 'grad_norm': '0.8524', 'learning_rate': '8.272e-05', 'epoch': '1.038'}
{'loss': '1.032', 'grad_norm': '0.7513', 'learning_rate': '8.246e-05', 'epoch': '1.043'}
{'loss': '1.045', 'grad_norm': '0.9193', 'learning_rate': '8.221e-05', 'epoch': '1.049'}
{'loss': '1.075', 'grad_norm': '0.9225', 'learning_rate': '8.195e-05', 'epoch': '1.055'}
{'loss': '1.044', 'grad_norm': '0.9412', 'learning_rate': '8.169e-05', 'epoch': '1.061'}
{'loss': '1.088', 'grad_norm': '0.9345', 'learning_rate': '8.143e-05', 'epoch': '1.067'}
{'loss': '1.01', 'grad_norm': '0.7276', 'learning_rate': '8.116e-05', 'epoch': '1.072'}
{'loss': '1.036', 'grad_norm': '0.88', 'learning_rate': '8.09e-05', 'epoch': '1.078'}
{'loss': '1.05', 'grad_norm': '0.7712', 'learning_rate': '8.063e-05', 'epoch': '1.084'}
{'loss': '1.087', 'grad_norm': '0.7316', 'learning_rate': '8.037e-05', 'epoch': '1.09'}
{'loss': '1.045', 'grad_norm': '0.7823', 'learning_rate': '8.01e-05', 'epoch': '1.096'}
{'loss': '1.031', 'grad_norm': '0.9178', 'learning_rate': '7.983e-05', 'epoch': '1.101'}
{'loss': '1.081', 'grad_norm': '0.7713', 'learning_rate': '7.956e-05', 'epoch': '1.107'}
{'loss': '1.006', 'grad_norm': '0.852', 'learning_rate': '7.928e-05', 'epoch': '1.113'}
{'loss': '1.059', 'grad_norm': '0.9077', 'learning_rate': '7.901e-05', 'epoch': '1.119'}
{'loss': '1.035', 'grad_norm': '0.7833', 'learning_rate': '7.873e-05', 'epoch': '1.125'}
{'loss': '0.968', 'grad_norm': '17.96', 'learning_rate': '7.846e-05', 'epoch': '1.13'}
{'loss': '1.112', 'grad_norm': '0.7708', 'learning_rate': '7.818e-05', 'epoch': '1.136'}
{'loss': '1.06', 'grad_norm': '0.9493', 'learning_rate': '7.79e-05', 'epoch': '1.142'}
{'loss': '1.08', 'grad_norm': '0.7744', 'learning_rate': '7.762e-05', 'epoch': '1.148'}
{'loss': '0.9891', 'grad_norm': '1.146', 'learning_rate': '7.734e-05', 'epoch': '1.154'}
{'loss': '1.034', 'grad_norm': '0.8509', 'learning_rate': '7.705e-05', 'epoch': '1.159'}
{'loss': '1.03', 'grad_norm': '0.8271', 'learning_rate': '7.677e-05', 'epoch': '1.165'}
{'loss': '1.006', 'grad_norm': '0.7853', 'learning_rate': '7.648e-05', 'epoch': '1.171'}
{'loss': '1.052', 'grad_norm': '0.8376', 'learning_rate': '7.62e-05', 'epoch': '1.177'}
{'loss': '1.048', 'grad_norm': '0.9157', 'learning_rate': '7.591e-05', 'epoch': '1.183'}
{'loss': '1.061', 'grad_norm': '0.8572', 'learning_rate': '7.562e-05', 'epoch': '1.188'}
{'loss': '1.071', 'grad_norm': '0.7821', 'learning_rate': '7.533e-05', 'epoch': '1.194'}
{'loss': '1.024', 'grad_norm': '0.9296', 'learning_rate': '7.504e-05', 'epoch': '1.2'}
{'loss': '1.033', 'grad_norm': '0.7069', 'learning_rate': '7.475e-05', 'epoch': '1.206'}
{'loss': '1.002', 'grad_norm': '0.7638', 'learning_rate': '7.445e-05', 'epoch': '1.212'}
{'loss': '1.028', 'grad_norm': '0.7155', 'learning_rate': '7.416e-05', 'epoch': '1.217'}
{'loss': '1.051', 'grad_norm': '2.058', 'learning_rate': '7.386e-05', 'epoch': '1.223'}
{'loss': '1.034', 'grad_norm': '1.38', 'learning_rate': '7.357e-05', 'epoch': '1.229'}
{'loss': '1.033', 'grad_norm': '0.9569', 'learning_rate': '7.327e-05', 'epoch': '1.235'}
{'loss': '1.061', 'grad_norm': '0.7848', 'learning_rate': '7.297e-05', 'epoch': '1.241'}
{'loss': '1.035', 'grad_norm': '0.8852', 'learning_rate': '7.267e-05', 'epoch': '1.246'}
{'loss': '1.115', 'grad_norm': '0.8674', 'learning_rate': '7.237e-05', 'epoch': '1.252'}
{'loss': '1.082', 'grad_norm': '0.808', 'learning_rate': '7.206e-05', 'epoch': '1.258'}
{'loss': '1.054', 'grad_norm': '0.9957', 'learning_rate': '7.176e-05', 'epoch': '1.264'}
{'loss': '1.025', 'grad_norm': '0.886', 'learning_rate': '7.146e-05', 'epoch': '1.27'}
{'loss': '1.041', 'grad_norm': '0.9404', 'learning_rate': '7.115e-05', 'epoch': '1.275'}
{'loss': '1.086', 'grad_norm': '0.9813', 'learning_rate': '7.085e-05', 'epoch': '1.281'}
{'loss': '1.005', 'grad_norm': '0.8927', 'learning_rate': '7.054e-05', 'epoch': '1.287'}
{'loss': '1.047', 'grad_norm': '0.8287', 'learning_rate': '7.023e-05', 'epoch': '1.293'}
{'loss': '1.041', 'grad_norm': '0.8921', 'learning_rate': '6.992e-05', 'epoch': '1.299'}
{'loss': '1.082', 'grad_norm': '0.8624', 'learning_rate': '6.961e-05', 'epoch': '1.304'}
{'loss': '1.103', 'grad_norm': '0.8689', 'learning_rate': '6.93e-05', 'epoch': '1.31'}
{'loss': '1.029', 'grad_norm': '0.9059', 'learning_rate': '6.899e-05', 'epoch': '1.316'}
{'loss': '1.066', 'grad_norm': '0.7218', 'learning_rate': '6.868e-05', 'epoch': '1.322'}
{'loss': '1.04', 'grad_norm': '0.7573', 'learning_rate': '6.836e-05', 'epoch': '1.328'}
{'loss': '1.045', 'grad_norm': '0.7384', 'learning_rate': '6.805e-05', 'epoch': '1.333'}
{'loss': '1.041', 'grad_norm': '0.7756', 'learning_rate': '6.774e-05', 'epoch': '1.339'}
{'loss': '1.048', 'grad_norm': '0.7725', 'learning_rate': '6.742e-05', 'epoch': '1.345'}
{'loss': '1.048', 'grad_norm': '0.8422', 'learning_rate': '6.71e-05', 'epoch': '1.351'}
{'loss': '1.014', 'grad_norm': '0.9397', 'learning_rate': '6.679e-05', 'epoch': '1.357'}
{'loss': '1.002', 'grad_norm': '0.7949', 'learning_rate': '6.647e-05', 'epoch': '1.362'}
{'loss': '1.019', 'grad_norm': '0.8624', 'learning_rate': '6.615e-05', 'epoch': '1.368'}
{'loss': '1.042', 'grad_norm': '0.8425', 'learning_rate': '6.583e-05', 'epoch': '1.374'}
{'loss': '1.023', 'grad_norm': '0.8968', 'learning_rate': '6.551e-05', 'epoch': '1.38'}
{'loss': '0.976', 'grad_norm': '0.7216', 'learning_rate': '6.519e-05', 'epoch': '1.386'}
{'loss': '1.035', 'grad_norm': '0.7533', 'learning_rate': '6.487e-05', 'epoch': '1.391'}
{'loss': '0.9905', 'grad_norm': '0.7202', 'learning_rate': '6.454e-05', 'epoch': '1.397'}
{'loss': '1.047', 'grad_norm': '0.8771', 'learning_rate': '6.422e-05', 'epoch': '1.403'}
{'loss': '1.038', 'grad_norm': '0.804', 'learning_rate': '6.39e-05', 'epoch': '1.409'}
{'loss': '1.053', 'grad_norm': '0.8564', 'learning_rate': '6.357e-05', 'epoch': '1.414'}
{'loss': '1.069', 'grad_norm': '0.8607', 'learning_rate': '6.325e-05', 'epoch': '1.42'}
{'loss': '1.064', 'grad_norm': '0.8877', 'learning_rate': '6.292e-05', 'epoch': '1.426'}
{'loss': '0.9917', 'grad_norm': '0.8592', 'learning_rate': '6.26e-05', 'epoch': '1.432'}
{'loss': '1.101', 'grad_norm': '0.8581', 'learning_rate': '6.227e-05', 'epoch': '1.438'}
{'loss': '1.017', 'grad_norm': '0.8433', 'learning_rate': '6.194e-05', 'epoch': '1.443'}
{'loss': '1.027', 'grad_norm': '0.832', 'learning_rate': '6.161e-05', 'epoch': '1.449'}
{'loss': '1.049', 'grad_norm': '0.7815', 'learning_rate': '6.129e-05', 'epoch': '1.455'}
{'loss': '1.073', 'grad_norm': '0.8616', 'learning_rate': '6.096e-05', 'epoch': '1.461'}
{'loss': '1.075', 'grad_norm': '0.8148', 'learning_rate': '6.063e-05', 'epoch': '1.467'}
{'loss': '1.052', 'grad_norm': '0.8099', 'learning_rate': '6.03e-05', 'epoch': '1.472'}
{'loss': '1.02', 'grad_norm': '0.7649', 'learning_rate': '5.997e-05', 'epoch': '1.478'}
{'loss': '1.094', 'grad_norm': '0.7457', 'learning_rate': '5.964e-05', 'epoch': '1.484'}
{'loss': '1.024', 'grad_norm': '0.7392', 'learning_rate': '5.931e-05', 'epoch': '1.49'}
{'loss': '1.055', 'grad_norm': '0.7783', 'learning_rate': '5.897e-05', 'epoch': '1.496'}
{'loss': '1.007', 'grad_norm': '4.726', 'learning_rate': '5.864e-05', 'epoch': '1.501'}
{'loss': '0.9912', 'grad_norm': '0.8688', 'learning_rate': '5.831e-05', 'epoch': '1.507'}
{'loss': '1.054', 'grad_norm': '0.92', 'learning_rate': '5.798e-05', 'epoch': '1.513'}
{'loss': '1.003', 'grad_norm': '0.8733', 'learning_rate': '5.764e-05', 'epoch': '1.519'}
{'loss': '1.098', 'grad_norm': '0.832', 'learning_rate': '5.731e-05', 'epoch': '1.525'}
{'loss': '1.042', 'grad_norm': '0.9147', 'learning_rate': '5.698e-05', 'epoch': '1.53'}
{'loss': '1.004', 'grad_norm': '0.814', 'learning_rate': '5.664e-05', 'epoch': '1.536'}
{'loss': '1.034', 'grad_norm': '0.9447', 'learning_rate': '5.631e-05', 'epoch': '1.542'}
{'loss': '0.9934', 'grad_norm': '0.8609', 'learning_rate': '5.597e-05', 'epoch': '1.548'}
{'loss': '1.028', 'grad_norm': '0.839', 'learning_rate': '5.564e-05', 'epoch': '1.554'}
{'loss': '1.04', 'grad_norm': '0.8678', 'learning_rate': '5.53e-05', 'epoch': '1.559'}
{'loss': '1.059', 'grad_norm': '0.7557', 'learning_rate': '5.497e-05', 'epoch': '1.565'}
{'loss': '1.04', 'grad_norm': '0.7574', 'learning_rate': '5.463e-05', 'epoch': '1.571'}
{'loss': '0.9966', 'grad_norm': '0.9164', 'learning_rate': '5.43e-05', 'epoch': '1.577'}
{'loss': '1.067', 'grad_norm': '0.9678', 'learning_rate': '5.396e-05', 'epoch': '1.583'}
{'loss': '1.016', 'grad_norm': '0.7644', 'learning_rate': '5.362e-05', 'epoch': '1.588'}
{'loss': '1.082', 'grad_norm': '0.7856', 'learning_rate': '5.329e-05', 'epoch': '1.594'}
{'loss': '1.092', 'grad_norm': '0.8022', 'learning_rate': '5.295e-05', 'epoch': '1.6'}
{'loss': '1.055', 'grad_norm': '0.8633', 'learning_rate': '5.261e-05', 'epoch': '1.606'}
{'loss': '1.052', 'grad_norm': '0.7751', 'learning_rate': '5.228e-05', 'epoch': '1.612'}
{'loss': '1.02', 'grad_norm': '0.8335', 'learning_rate': '5.194e-05', 'epoch': '1.617'}
{'loss': '1.056', 'grad_norm': '0.7425', 'learning_rate': '5.16e-05', 'epoch': '1.623'}
{'loss': '1.056', 'grad_norm': '0.7943', 'learning_rate': '5.126e-05', 'epoch': '1.629'}
{'loss': '1.027', 'grad_norm': '0.8856', 'learning_rate': '5.093e-05', 'epoch': '1.635'}
{'loss': '0.9987', 'grad_norm': '0.8399', 'learning_rate': '5.059e-05', 'epoch': '1.641'}
